"Species","Subarea","LngtClas","CPUE_number_per_hour"
"Gadus morhua","45G1",100,23.5823529411765
"Pleuronectes platessa","45G1",100,1.333
"Gadus morhua","46E8",100,1
"Gadus morhua","46E9",100,1
"Gadus morhua","46F0",100,3
"Gadus morhua","46F1",100,4
"Gadus morhua","46G0",100,34.9286428571429
"Gadus morhua","46G1",100,91.8
"Gadus morhua","47E8",100,3
"Gadus morhua","47E9",100,5.75
"Gadus morhua","47F0",100,13.5
"Gadus morhua","47F1",100,2.25
"Gadus morhua","47F2",100,6.75
"Gadus morhua","47F3",100,1.5
"Gadus morhua","48E7",100,2
"Gadus morhua","48F1",100,21
"Gadus morhua","49F0",100,4.5
"Gadus morhua","49F1",100,5
"Gadus morhua","49F2",100,13.2776666666667
"Gadus morhua","49F3",100,9.5
"Gadus morhua","50F2",100,0.75
"Gadus morhua","32F1",110,1
"Gadus morhua","32F3",110,6.484
"Pleuronectes platessa","32F3",110,18.7469166666667
"Gadus morhua","33F1",110,2
"Gadus morhua","33F2",110,44.73
"Pleuronectes platessa","33F3",110,2
"Gadus morhua","34F4",110,1
"Pleuronectes platessa","34F4",110,1
"Pleuronectes platessa","35F0",110,2
"Pleuronectes platessa","35F1",110,2
"Gadus morhua","35F2",110,1
"Gadus morhua","35F3",110,14
"Gadus morhua","35F4",110,1.875
"Pleuronectes platessa","35F4",110,33.871
"Gadus morhua","36F2",110,1
"Gadus morhua","36F4",110,1.667
"Gadus morhua","36F5",110,1
"Pleuronectes platessa","36F5",110,4.25
"Gadus morhua","36F6",110,16
"Pleuronectes platessa","36F6",110,4
"Pleuronectes platessa","36F7",110,3
"Gadus morhua","36F8",110,120
"Pleuronectes platessa","36F8",110,120
"Gadus morhua","37E9",110,6
"Gadus morhua","37F0",110,3
"Gadus morhua","37F2",110,1.83333333333333
"Gadus morhua","37F4",110,0.667
"Gadus morhua","37F5",110,1.2
"Gadus morhua","37F6",110,6.5828
"Gadus morhua","37F7",110,53.6666666666667
"Gadus morhua","37F8",110,1.5
"Pleuronectes platessa","37F8",110,8.25
"Gadus morhua","38E9",110,1.1665
"Gadus morhua","38F0",110,0.8335
"Gadus morhua","38F5",110,1
"Gadus morhua","38F6",110,4.66666666666667
"Gadus morhua","38F7",110,3.5
"Pleuronectes platessa","38F7",110,6
"Pleuronectes platessa","38F8",110,8
"Gadus morhua","39F1",110,1
"Gadus morhua","39F4",110,4.16666666666667
"Gadus morhua","39F5",110,4.667
"Gadus morhua","39F6",110,7.29175
"Gadus morhua","39F7",110,22.3335
"Pleuronectes platessa","39F7",110,1
"Gadus morhua","39F8",110,119.2
"Pleuronectes platessa","39F8",110,11.5
"Gadus morhua","40E8",110,13
"Gadus morhua","40E9",110,1
"Gadus morhua","40F0",110,2
"Gadus morhua","40F1",110,18
"Gadus morhua","40F2",110,68.667
"Gadus morhua","40F3",110,0.333
"Gadus morhua","40F5",110,1.66666666666667
"Gadus morhua","40F6",110,1.83325
"Gadus morhua","40F7",110,41.75
"Gadus morhua","41E8",110,2
"Pleuronectes platessa","41E8",110,3
"Gadus morhua","41E9",110,4
"Gadus morhua","41F2",110,2
"Gadus morhua","41F3",110,22.6666666666667
"Gadus morhua","41F4",110,1
"Gadus morhua","41F5",110,7.7334
"Gadus morhua","41F6",110,20.5
"Gadus morhua","41F7",110,21.25
"Gadus morhua","41G0",110,34.8
"Gadus morhua","41G1",110,5.75
"Gadus morhua","41G2",110,1
"Gadus morhua","42E7",110,11
"Pleuronectes platessa","42E7",110,2
"Gadus morhua","42E9",110,0.667
"Gadus morhua","42F0",110,4.83333333333333
"Gadus morhua","42F1",110,2.3335
"Gadus morhua","42F2",110,2.625
"Gadus morhua","42F3",110,18.4268
"Gadus morhua","42F4",110,19.889
"Gadus morhua","42F5",110,10
"Gadus morhua","42F6",110,3.75
"Gadus morhua","42F7",110,15.3333333333333
"Gadus morhua","42G1",110,17.6335
"Gadus morhua","42G2",110,2.08325
"Gadus morhua","43E8",110,0.8335
"Gadus morhua","43F1",110,5.27783333333333
"Gadus morhua","43F2",110,11.75
"Gadus morhua","43F3",110,11.333
"Gadus morhua","43F4",110,6.0835
"Gadus morhua","43F5",110,508.50875
"Gadus morhua","43F6",110,18.75
"Gadus morhua","43F7",110,54
"Gadus morhua","43F8",110,26.7307692307692
"Pleuronectes platessa","43F8",110,7
"Gadus morhua","43F9",110,0.667
"Pleuronectes platessa","43F9",110,12.2125
"Gadus morhua","43G0",110,43.9090909090909
"Pleuronectes platessa","43G0",110,2
"Gadus morhua","43G1",110,24.4003125
"Gadus morhua","43G2",110,14.5
"Pleuronectes platessa","43G2",110,1.5
"Gadus morhua","44E6",110,32
"Pleuronectes platessa","44E6",110,2
"Gadus morhua","44E7",110,14.6666666666667
"Gadus morhua","44E9",110,2.5835
"Gadus morhua","44F0",110,0.833333333333333
"Gadus morhua","44F1",110,1.8335
"Gadus morhua","44F2",110,4
"Gadus morhua","44F3",110,9
"Gadus morhua","44F4",110,5.75763636363636
"Gadus morhua","44F5",110,10.7727272727273
"Gadus morhua","44F8",110,33.2307692307692
"Gadus morhua","44F9",110,39.2437222222222
"Gadus morhua","44G0",110,59.7106363636364
"Pleuronectes platessa","44G0",110,1.889
"Gadus morhua","44G1",110,86.9855454545455
"Pleuronectes platessa","44G1",110,1.9165
"Gadus morhua","45F0",110,8.5
"Gadus morhua","45F1",110,6.75
"Gadus morhua","45F2",110,0.5
"Gadus morhua","45F3",110,2.75
"Gadus morhua","45F4",110,10.1666666666667
"Gadus morhua","45F9",110,20.1428571428571
"Gadus morhua","45G0",110,11.6137272727273
"Gadus morhua","45G1",110,15.2784117647059
"Pleuronectes platessa","45G1",110,1
"Gadus morhua","46E9",110,1
"Gadus morhua","46F0",110,2
"Gadus morhua","46F1",110,4
"Gadus morhua","46F2",110,1
"Gadus morhua","46G0",110,32.1310714285714
"Gadus morhua","46G1",110,78.25
"Gadus morhua","47E7",110,2
"Gadus morhua","47E8",110,2.5
"Gadus morhua","47E9",110,5.5
"Gadus morhua","47F0",110,17.5
"Gadus morhua","47F1",110,2.2
"Gadus morhua","47F2",110,4.5
"Gadus morhua","47F3",110,0.5
"Gadus morhua","48F0",110,1
"Gadus morhua","48F2",110,1
"Gadus morhua","49F1",110,1.5
"Gadus morhua","49F2",110,6.25
"Gadus morhua","49F3",110,2
"Gadus morhua","50F1",110,1
"Pleuronectes platessa","32F1",120,1
"Gadus morhua","32F3",120,18.371
"Pleuronectes platessa","32F3",120,32.3656
"Pleuronectes platessa","33F3",120,2
"Pleuronectes platessa","33F4",120,2.30566666666667
"Gadus morhua","34F2",120,1
"Pleuronectes platessa","34F4",120,2
"Gadus morhua","35F0",120,2
"Pleuronectes platessa","35F0",120,3.8675
"Pleuronectes platessa","35F1",120,40
"Gadus morhua","35F3",120,46
"Pleuronectes platessa","35F4",120,9.469
"Gadus morhua","36F0",120,1
"Pleuronectes platessa","36F2",120,1
"Gadus morhua","36F4",120,2.1665
"Pleuronectes platessa","36F4",120,1
"Gadus morhua","36F5",120,0.8
"Pleuronectes platessa","36F5",120,2.66666666666667
"Gadus morhua","36F6",120,12
"Pleuronectes platessa","36F6",120,2
"Pleuronectes platessa","36F7",120,3
"Gadus morhua","36F8",120,80
"Gadus morhua","37E9",120,2
"Gadus morhua","37F0",120,2
"Gadus morhua","37F2",120,2
"Gadus morhua","37F5",120,1.50633333333333
"Gadus morhua","37F6",120,11.0688
"Gadus morhua","37F7",120,48.5
"Gadus morhua","37F8",120,3.5
"Pleuronectes platessa","37F8",120,4
"Pleuronectes platessa","38F3",120,1
"Gadus morhua","38F5",120,1
"Gadus morhua","38F6",120,5
"Gadus morhua","38F7",120,1
"Pleuronectes platessa","38F7",120,3.22233333333333
"Pleuronectes platessa","38F8",120,10
"Gadus morhua","39F2",120,1
"Gadus morhua","39F4",120,2
"Gadus morhua","39F6",120,7.33333333333333
"Gadus morhua","39F7",120,13.111
"Pleuronectes platessa","39F7",120,0.8335
"Gadus morhua","39F8",120,275.2
"Pleuronectes platessa","39F8",120,15
"Gadus morhua","40E8",120,20
"Pleuronectes platessa","40E8",120,2
"Gadus morhua","40E9",120,1
"Gadus morhua","40F2",120,23
"Gadus morhua","40F3",120,1
"Gadus morhua","40F5",120,1
"Gadus morhua","40F6",120,1
"Gadus morhua","40F7",120,16.3333333333333
"Pleuronectes platessa","40F7",120,2
"Pleuronectes platessa","41E7",120,2
"Gadus morhua","41E8",120,1
"Pleuronectes platessa","41E8",120,1
"Gadus morhua","41E9",120,6
"Gadus morhua","41F3",120,8.33333333333333
"Gadus morhua","41F5",120,8.889
"Gadus morhua","41F6",120,34
"Gadus morhua","41F7",120,10
"Pleuronectes platessa","41F7",120,2.178
"Gadus morhua","41G0",120,46
"Pleuronectes platessa","41G0",120,2
"Gadus morhua","41G1",120,6.66666666666667
"Pleuronectes platessa","41G2",120,1.5
"Gadus morhua","42E7",120,2
"Pleuronectes platessa","42E7",120,3.33333333333333
"Gadus morhua","42E8",120,1
"Gadus morhua","42F0",120,2
"Gadus morhua","42F1",120,1.333
"Gadus morhua","42F2",120,0.944333333333333
"Gadus morhua","42F3",120,19.0835
"Gadus morhua","42F4",120,17.333
"Gadus morhua","42F5",120,10.5
"Gadus morhua","42F6",120,14.6953333333333
"Gadus morhua","42F7",120,4.5
"Gadus morhua","42G1",120,10.8668
"Gadus morhua","42G2",120,0.955833333333333
"Pleuronectes platessa","42G2",120,0.667
"Gadus morhua","43E9",120,1
"Gadus morhua","43F0",120,1
"Gadus morhua","43F1",120,0.444333333333333
"Gadus morhua","43F2",120,5.77766666666667
"Gadus morhua","43F3",120,9.333
"Gadus morhua","43F4",120,59.4165
"Gadus morhua","43F5",120,507.5
"Gadus morhua","43F6",120,5
"Gadus morhua","43F7",120,33.6
"Gadus morhua","43F8",120,22.8888333333333
"Pleuronectes platessa","43F8",120,6
"Gadus morhua","43F9",120,1.184
"Pleuronectes platessa","43F9",120,18.5224
"Gadus morhua","43G0",120,24
"Pleuronectes platessa","43G0",120,10.3333333333333
"Gadus morhua","43G1",120,18.5952666666667
"Gadus morhua","43G2",120,7.15
"Pleuronectes platessa","43G2",120,2.55
"Gadus morhua","44E6",120,7.33333333333333
"Gadus morhua","44E7",120,4.5
"Gadus morhua","44E9",120,3.333
"Gadus morhua","44F0",120,1
"Gadus morhua","44F1",120,1.8335
"Gadus morhua","44F2",120,0.5
"Gadus morhua","44F3",120,11
"Gadus morhua","44F4",120,3.9
"Gadus morhua","44F5",120,9.875
"Gadus morhua","44F8",120,28.7692307692308
"Gadus morhua","44F9",120,17.4668888888889
"Pleuronectes platessa","44F9",120,0.667
"Gadus morhua","44G0",120,58.0476818181818
"Pleuronectes platessa","44G0",120,2.63333333333333
"Gadus morhua","44G1",120,60.5546363636364
"Pleuronectes platessa","44G1",120,1.58085714285714
"Gadus morhua","45E6",120,2
"Gadus morhua","45E8",120,1
"Gadus morhua","45E9",120,1
"Gadus morhua","45F0",120,3
"Gadus morhua","45F1",120,4.66666666666667
"Gadus morhua","45F2",120,1
"Gadus morhua","45F3",120,0.75
"Gadus morhua","45F4",120,4
"Gadus morhua","45F9",120,14.2857142857143
"Gadus morhua","45G0",120,4.59255555555556
"Gadus morhua","45G1",120,9.82158823529412
"Pleuronectes platessa","45G1",120,1.0835
"Gadus morhua","46F2",120,1
"Gadus morhua","46G0",120,18.564
"Pleuronectes platessa","46G0",120,1.333
"Gadus morhua","46G1",120,83.5
"Gadus morhua","47E7",120,1
"Gadus morhua","47E8",120,1
"Gadus morhua","47E9",120,5
"Gadus morhua","47F0",120,3.83333333333333
"Gadus morhua","47F1",120,1
"Gadus morhua","47F2",120,1.5
"Gadus morhua","49F1",120,1
"Gadus morhua","49F2",120,3
"Gadus morhua","49F3",120,1.5
"Gadus morhua","50F2",120,1
"Gadus morhua","32F1",130,1
"Pleuronectes platessa","32F1",130,0.75
"Gadus morhua","32F3",130,15.0388
"Pleuronectes platessa","32F3",130,15.6782307692308
"Gadus morhua","33F2",130,8.946
"Pleuronectes platessa","33F3",130,6
"Pleuronectes platessa","33F4",130,9.231
"Gadus morhua","34F2",130,1
"Gadus morhua","34F4",130,1
"Pleuronectes platessa","34F4",130,2
"Pleuronectes platessa","35F0",130,7.8525
"Pleuronectes platessa","35F1",130,14
"Gadus morhua","35F3",130,40
"Gadus morhua","35F4",130,1.875
"Pleuronectes platessa","35F4",130,5.84933333333333
"Pleuronectes platessa","36F0",130,2
"Pleuronectes platessa","36F3",130,1
"Gadus morhua","36F4",130,1.3335
"Pleuronectes platessa","36F4",130,1
"Pleuronectes platessa","36F5",130,4.91666666666667
"Gadus morhua","36F6",130,32
"Pleuronectes platessa","36F6",130,2
"Pleuronectes platessa","36F7",130,2.5
"Gadus morhua","36F8",130,40
"Pleuronectes platessa","36F8",130,40
"Gadus morhua","37F0",130,1
"Gadus morhua","37F2",130,2
"Pleuronectes platessa","37F4",130,1.3335
"Gadus morhua","37F6",130,22.215
"Pleuronectes platessa","37F6",130,0.968
"Gadus morhua","37F7",130,10.0602
"Pleuronectes platessa","37F7",130,1.70528571428571
"Gadus morhua","37F8",130,3
"Pleuronectes platessa","37F8",130,28.25
"Gadus morhua","38F6",130,2.66666666666667
"Gadus morhua","38F7",130,1
"Pleuronectes platessa","38F7",130,3.83325
"Gadus morhua","38F8",130,69
"Pleuronectes platessa","38F8",130,2
"Gadus morhua","39F4",130,2
"Gadus morhua","39F6",130,9.22233333333333
"Gadus morhua","39F7",130,7.111
"Pleuronectes platessa","39F7",130,4.91675
"Gadus morhua","39F8",130,477.4
"Pleuronectes platessa","39F8",130,21.5
"Gadus morhua","40E8",130,11
"Pleuronectes platessa","40E8",130,2
"Gadus morhua","40E9",130,1
"Pleuronectes platessa","40F6",130,1
"Gadus morhua","40F7",130,12.5
"Pleuronectes platessa","40F7",130,2
"Gadus morhua","41E7",130,1.5
"Pleuronectes platessa","41E7",130,1.66666666666667
"Pleuronectes platessa","41E8",130,2
"Gadus morhua","41E9",130,15
"Gadus morhua","41F3",130,8
"Gadus morhua","41F5",130,7
"Pleuronectes platessa","41F5",130,0.667
"Gadus morhua","41F6",130,6
"Gadus morhua","41F7",130,10
"Pleuronectes platessa","41F7",130,1.589
"Gadus morhua","41G0",130,23.1666666666667
"Pleuronectes platessa","41G0",130,3.33333333333333
"Gadus morhua","41G1",130,4
"Gadus morhua","41G2",130,1.3335
"Pleuronectes platessa","41G2",130,1
"Gadus morhua","42E7",130,2
"Pleuronectes platessa","42E7",130,4.8
"Gadus morhua","42E8",130,1.364
"Pleuronectes platessa","42E9",130,0.667
"Gadus morhua","42F3",130,1.8335
"Gadus morhua","42F4",130,0.667
"Gadus morhua","42F5",130,1
"Gadus morhua","42F6",130,4
"Gadus morhua","42F7",130,4.6665
"Gadus morhua","42G1",130,14.2223333333333
"Gadus morhua","42G2",130,1.15566666666667
"Pleuronectes platessa","42G2",130,0.578
"Gadus morhua","43F2",130,3.111
"Gadus morhua","43F3",130,0.333
"Gadus morhua","43F4",130,192
"Gadus morhua","43F5",130,304.5
"Gadus morhua","43F6",130,10.75
"Gadus morhua","43F7",130,32.75
"Gadus morhua","43F8",130,26.2667
"Pleuronectes platessa","43F8",130,4.6665
"Gadus morhua","43F9",130,1.3335
"Pleuronectes platessa","43F9",130,22.1678571428571
"Gadus morhua","43G0",130,14.5
"Pleuronectes platessa","43G0",130,6.5
"Gadus morhua","43G1",130,12.3771
"Pleuronectes platessa","43G1",130,0.8
"Gadus morhua","43G2",130,3
"Pleuronectes platessa","43G2",130,4.21428571428571
"Gadus morhua","44E6",130,3
"Pleuronectes platessa","44E6",130,4.5
"Gadus morhua","44E7",130,2.66666666666667
"Gadus morhua","44E9",130,0.667
"Gadus morhua","44F0",130,0.5
"Gadus morhua","44F3",130,3
"Gadus morhua","44F4",130,1.33325
"Gadus morhua","44F5",130,5.83333333333333
"Gadus morhua","44F8",130,26.5513076923077
"Gadus morhua","44F9",130,12.8900769230769
"Gadus morhua","44G0",130,54.11
"Pleuronectes platessa","44G0",130,4.54077777777778
"Gadus morhua","44G1",130,36.5131578947368
"Pleuronectes platessa","44G1",130,2.97788888888889
"Pleuronectes platessa","45E6",130,6
"Gadus morhua","45E7",130,1
"Gadus morhua","45E8",130,1
"Gadus morhua","45F2",130,0.5
"Gadus morhua","45F3",130,1
"Gadus morhua","45F4",130,2
"Gadus morhua","45F9",130,7.66666666666667
"Gadus morhua","45G0",130,2.520875
"Gadus morhua","45G1",130,6.21218181818182
"Pleuronectes platessa","45G1",130,2.0695
"Gadus morhua","46G0",130,13.666625
"Gadus morhua","46G1",130,63
"Gadus morhua","47E7",130,1
"Gadus morhua","47E9",130,1
"Gadus morhua","47F0",130,2
"Gadus morhua","47F1",130,1
"Gadus morhua","47F2",130,1
"Gadus morhua","32F1",140,1.5
"Pleuronectes platessa","32F1",140,2
"Pleuronectes platessa","32F2",140,1
"Gadus morhua","32F3",140,46.8816666666667
"Pleuronectes platessa","32F3",140,13.2255
"Gadus morhua","33F2",140,8.946
"Pleuronectes platessa","33F3",140,5.144
"Gadus morhua","33F4",140,1.936
"Pleuronectes platessa","33F4",140,3.6515
"Gadus morhua","34F2",140,1
"Pleuronectes platessa","34F3",140,0.9055
"Gadus morhua","34F4",140,2
"Pleuronectes platessa","34F4",140,1.33333333333333
"Pleuronectes platessa","35F0",140,7.985
"Pleuronectes platessa","35F1",140,11.656
"Pleuronectes platessa","35F2",140,3.40233333333333
"Gadus morhua","35F3",140,30
"Pleuronectes platessa","35F3",140,6
"Pleuronectes platessa","35F4",140,8.62275
"Pleuronectes platessa","36F0",140,1.6
"Pleuronectes platessa","36F1",140,3
"Pleuronectes platessa","36F2",140,1
"Pleuronectes platessa","36F3",140,4
"Gadus morhua","36F4",140,2
"Pleuronectes platessa","36F4",140,1.5
"Pleuronectes platessa","36F5",140,4.5
"Gadus morhua","36F6",140,6
"Pleuronectes platessa","36F6",140,4
"Pleuronectes platessa","36F7",140,4
"Pleuronectes platessa","36F8",140,40
"Gadus morhua","37F0",140,1
"Gadus morhua","37F2",140,2
"Pleuronectes platessa","37F3",140,0.667
"Pleuronectes platessa","37F4",140,1
"Pleuronectes platessa","37F5",140,0.7988
"Gadus morhua","37F6",140,17.5806666666667
"Pleuronectes platessa","37F6",140,3.17933333333333
"Gadus morhua","37F7",140,0.878333333333333
"Pleuronectes platessa","37F7",140,3.80018181818182
"Gadus morhua","37F8",140,8.25
"Pleuronectes platessa","37F8",140,14.5
"Pleuronectes platessa","38F3",140,2
"Pleuronectes platessa","38F5",140,1
"Gadus morhua","38F6",140,1.5
"Pleuronectes platessa","38F6",140,2
"Pleuronectes platessa","38F7",140,5.6167
"Gadus morhua","38F8",140,110
"Pleuronectes platessa","38F8",140,44
"Gadus morhua","39F5",140,1
"Gadus morhua","39F6",140,3.5
"Pleuronectes platessa","39F6",140,1.54857142857143
"Gadus morhua","39F7",140,14.91675
"Pleuronectes platessa","39F7",140,6.47688888888889
"Gadus morhua","39F8",140,649
"Pleuronectes platessa","39F8",140,28
"Gadus morhua","40E8",140,2
"Gadus morhua","40F0",140,0.333
"Gadus morhua","40F2",140,1
"Gadus morhua","40F3",140,0.75
"Gadus morhua","40F5",140,1.5
"Pleuronectes platessa","40F6",140,1.33333333333333
"Gadus morhua","40F7",140,9.66666666666667
"Pleuronectes platessa","40F7",140,4.36875
"Gadus morhua","41E7",140,1
"Pleuronectes platessa","41E7",140,2.6
"Gadus morhua","41E8",140,1
"Pleuronectes platessa","41E8",140,1.984
"Gadus morhua","41E9",140,10
"Pleuronectes platessa","41F0",140,2
"Gadus morhua","41F3",140,3
"Gadus morhua","41F5",140,26
"Gadus morhua","41F6",140,3
"Gadus morhua","41F7",140,9.5
"Pleuronectes platessa","41F7",140,3.9725
"Gadus morhua","41G0",140,29
"Pleuronectes platessa","41G0",140,6.66666666666667
"Gadus morhua","41G1",140,2.8
"Pleuronectes platessa","41G1",140,3.5
"Gadus morhua","41G2",140,2
"Pleuronectes platessa","41G2",140,1.33333333333333
"Pleuronectes platessa","42E7",140,13
"Pleuronectes platessa","42E8",140,1
"Gadus morhua","42E9",140,1
"Gadus morhua","42F2",140,0.75
"Gadus morhua","42F3",140,0.8335
"Gadus morhua","42F5",140,1
"Gadus morhua","42F6",140,8
"Pleuronectes platessa","42F6",140,1
"Gadus morhua","42F7",140,3.77766666666667
"Pleuronectes platessa","42F7",140,1
"Gadus morhua","42G1",140,2.52385714285714
"Pleuronectes platessa","42G1",140,0.667
"Gadus morhua","42G2",140,1.56675
"Pleuronectes platessa","42G2",140,0.889
"Gadus morhua","43E8",140,0.5835
"Gadus morhua","43F1",140,2
"Gadus morhua","43F2",140,12
"Gadus morhua","43F4",140,170.667
"Gadus morhua","43F5",140,710
"Gadus morhua","43F6",140,14
"Gadus morhua","43F7",140,9.5
"Gadus morhua","43F8",140,11.1211818181818
"Pleuronectes platessa","43F8",140,3.1665
"Gadus morhua","43F9",140,12.58
"Pleuronectes platessa","43F9",140,22.0114545454545
"Gadus morhua","43G0",140,4
"Pleuronectes platessa","43G0",140,14.875
"Gadus morhua","43G1",140,3.31028571428571
"Pleuronectes platessa","43G1",140,0.466666666666667
"Gadus morhua","43G2",140,1.2
"Pleuronectes platessa","43G2",140,5.42105263157895
"Gadus morhua","44E6",140,4
"Pleuronectes platessa","44E6",140,4
"Gadus morhua","44E7",140,2
"Gadus morhua","44E9",140,1.333
"Gadus morhua","44F3",140,1
"Gadus morhua","44F4",140,1
"Gadus morhua","44F5",140,2
"Gadus morhua","44F8",140,13.5695
"Gadus morhua","44F9",140,6.73084615384615
"Pleuronectes platessa","44F9",140,0.667
"Gadus morhua","44G0",140,34.7018333333333
"Pleuronectes platessa","44G0",140,4.39553333333333
"Gadus morhua","44G1",140,14.145
"Pleuronectes platessa","44G1",140,2.62569230769231
"Pleuronectes platessa","45E6",140,4
"Pleuronectes platessa","45E7",140,1.5
"Gadus morhua","45F3",140,1
"Gadus morhua","45F9",140,3.33333333333333
"Gadus morhua","45G0",140,1.2334
"Gadus morhua","45G1",140,2.2534
"Pleuronectes platessa","45G1",140,3.97614285714286
"Gadus morhua","46F1",140,1
"Gadus morhua","46F3",140,1
"Gadus morhua","46G0",140,6.0332
"Pleuronectes platessa","46G0",140,0.667
"Gadus morhua","46G1",140,51
"Pleuronectes platessa","32F1",150,1.25
"Pleuronectes platessa","32F2",150,2
"Gadus morhua","32F3",150,25.7742
"Pleuronectes platessa","32F3",150,7.17653846153846
"Gadus morhua","33F2",150,4
"Pleuronectes platessa","33F3",150,6.8348
"Pleuronectes platessa","33F4",150,6.12814285714286
"Pleuronectes platessa","34F1",150,2
